STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
         44;2022083008;    3;  17.2;  68.0;eor
         44;2022083009;    3;  18.2;  66.0;eor
         44;2022083010;    3;  19.6;  64.0;eor
         44;2022083011;    3;  20.6;  59.0;eor
         44;2022083012;    3;  21.3;  61.0;eor
         44;2022083013;    3;  21.0;  59.0;eor
         44;2022083014;    3;  21.5;  58.0;eor
         44;2022083015;    3;  22.7;  50.0;eor
         44;2022083016;    3;  22.7;  52.0;eor
         44;2022083017;    3;  21.4;  56.0;eor
         44;2022083018;    3;  20.4;  61.0;eor
         44;2022083019;    3;  19.1;  64.0;eor
         44;2022083020;    3;  17.9;  66.0;eor
         44;2022083021;    3;  17.9;  62.0;eor
         44;2022083022;    3;  16.8;  56.0;eor
         44;2022083023;    3;  14.9;  57.0;eor
         44;2022083100;    3;  15.3;  54.0;eor
         44;2022083101;    3;  13.1;  68.0;eor
         44;2022083102;    3;  12.1;  75.0;eor
         44;2022083103;    3;  11.5;  79.0;eor
         44;2022083104;    3;  10.6;  84.0;eor
         44;2022083105;    3;   9.1;  91.0;eor
         44;2022083106;    3;  11.2;  82.0;eor
         44;2022083107;    3;  14.2;  73.0;eor
         44;2022083108;    3;  16.7;  67.0;eor
         44;2022083109;    3;  18.3;  59.0;eor
         44;2022083110;    3;  19.3;  53.0;eor
         44;2022083111;    3;  21.1;  44.0;eor
         44;2022083112;    3;  21.6;  39.0;eor
         44;2022083113;    3;  22.3;  39.0;eor
         44;2022083114;    3;  22.4;  36.0;eor
         44;2022083115;    3;  23.5;  34.0;eor
         44;2022083116;    3;  22.3;  37.0;eor
         44;2022083117;    3;  22.1;  38.0;eor
         44;2022083118;    3;  20.4;  44.0;eor
         44;2022083119;    3;  17.2;  55.0;eor
         44;2022083120;    3;  13.8;  72.0;eor
         44;2022083121;    3;  12.6;  77.0;eor
         44;2022083122;    3;  12.8;  77.0;eor
         44;2022083123;    3;  13.3;  75.0;eor
         44;2022090100;    3;  12.6;  78.0;eor
         44;2022090101;    3;  12.0;  83.0;eor
         44;2022090102;    3;  12.0;  82.0;eor
         44;2022090103;    3;  11.0;  86.0;eor
         44;2022090104;    3;  10.1;  90.0;eor
         44;2022090105;    3;   9.4;  94.0;eor
         44;2022090106;    3;  11.9;  78.0;eor
         44;2022090107;    3;  14.2;  74.0;eor
         44;2022090108;    3;  17.2;  68.0;eor
         44;2022090109;    3;  19.2;  61.0;eor
         44;2022090110;    3;  20.6;  50.0;eor
         44;2022090111;    3;  21.8;  42.0;eor
         44;2022090112;    3;  22.4;  37.0;eor
         44;2022090113;    3;  23.4;  35.0;eor
         44;2022090114;    3;  23.2;  36.0;eor
         44;2022090115;    3;  22.2;  42.0;eor
         44;2022090116;    3;  21.0;  42.0;eor
         44;2022090117;    3;  21.8;  37.0;eor
         44;2022090118;    3;  17.7;  57.0;eor
         44;2022090119;    3;  16.6;  55.0;eor
         44;2022090120;    3;  15.1;  60.0;eor
         44;2022090121;    3;  15.2;  60.0;eor
         44;2022090122;    3;  15.3;  63.0;eor
         44;2022090123;    3;  14.8;  66.0;eor
         44;2022090200;    3;  13.3;  73.0;eor
         44;2022090201;    3;  12.0;  79.0;eor
         44;2022090202;    3;  12.2;  77.0;eor
         44;2022090203;    3;  12.1;  78.0;eor
         44;2022090204;    3;  11.6;  80.0;eor
         44;2022090205;    3;  10.8;  83.0;eor
         44;2022090206;    3;  12.0;  79.0;eor
         44;2022090207;    3;  14.0;  73.0;eor
         44;2022090208;    3;  16.7;  64.0;eor
         44;2022090209;    3;  18.9;  57.0;eor
         44;2022090210;    3;  20.5;  50.0;eor
         44;2022090211;    3;  22.0;  42.0;eor
         44;2022090212;    3;  22.8;  40.0;eor
         44;2022090213;    3;  23.6;  38.0;eor
         44;2022090214;    3;  23.6;  39.0;eor
         44;2022090215;    3;  22.4;  40.0;eor
         44;2022090216;    3;  23.1;  37.0;eor
         44;2022090217;    3;  22.0;  39.0;eor
         44;2022090218;    3;  19.7;  47.0;eor
         44;2022090219;    3;  18.9;  48.0;eor
         44;2022090220;    3;  18.2;  50.0;eor
         44;2022090221;    3;  18.7;  49.0;eor
         44;2022090222;    3;  18.5;  49.0;eor
         44;2022090223;    3;  16.6;  55.0;eor
         44;2022090300;    3;  15.4;  59.0;eor
         44;2022090301;    3;  14.5;  62.0;eor
         44;2022090302;    3;  13.5;  67.0;eor
         44;2022090303;    3;  12.3;  72.0;eor
         44;2022090304;    3;  12.0;  73.0;eor
         44;2022090305;    3;  11.8;  74.0;eor
         44;2022090306;    3;  13.3;  67.0;eor
         44;2022090307;    3;  15.2;  62.0;eor
         44;2022090308;    3;  17.8;  56.0;eor
         44;2022090309;    3;  19.8;  48.0;eor
         44;2022090310;    3;  21.5;  45.0;eor
         44;2022090311;    3;  22.3;  40.0;eor
         44;2022090312;    3;  22.9;  38.0;eor
         44;2022090313;    3;  23.4;  39.0;eor
         44;2022090314;    3;  23.0;  38.0;eor
         44;2022090315;    3;  23.7;  37.0;eor
         44;2022090316;    3;  23.6;  38.0;eor
         44;2022090317;    3;  22.2;  40.0;eor
         44;2022090318;    3;  21.1;  41.0;eor
         44;2022090319;    3;  19.9;  42.0;eor
         44;2022090320;    3;  19.5;  43.0;eor
         44;2022090321;    3;  18.6;  45.0;eor
         44;2022090322;    3;  17.0;  51.0;eor
         44;2022090323;    3;  15.6;  57.0;eor
         44;2022090400;    3;  14.3;  62.0;eor
         44;2022090401;    3;  13.2;  67.0;eor
         44;2022090402;    3;  12.6;  70.0;eor
         44;2022090403;    3;  12.7;  70.0;eor
         44;2022090404;    3;  11.5;  74.0;eor
         44;2022090405;    3;  12.4;  72.0;eor
         44;2022090406;    3;  12.9;  71.0;eor
         44;2022090407;    3;  15.0;  65.0;eor
         44;2022090408;    3;  17.6;  57.0;eor
         44;2022090409;    3;  19.9;  52.0;eor
         44;2022090410;    3;  22.1;  48.0;eor
         44;2022090411;    3;  24.0;  42.0;eor
         44;2022090412;    3;  24.3;  42.0;eor
         44;2022090413;    3;  25.1;  41.0;eor
         44;2022090414;    3;  25.8;  40.0;eor
         44;2022090415;    3;  25.8;  42.0;eor
         44;2022090416;    3;  24.9;  46.0;eor
         44;2022090417;    3;  23.7;  50.0;eor
         44;2022090418;    3;  22.1;  54.0;eor
         44;2022090419;    3;  19.0;  65.0;eor
         44;2022090420;    3;  18.4;  67.0;eor
         44;2022090421;    3;  17.6;  69.0;eor
         44;2022090422;    3;  18.1;  65.0;eor
         44;2022090423;    3;  17.4;  67.0;eor
         44;2022090500;    3;  18.2;  62.0;eor
         44;2022090501;    3;  17.4;  64.0;eor
         44;2022090502;    3;  16.4;  68.0;eor
         44;2022090503;    3;  15.8;  71.0;eor
         44;2022090504;    3;  15.5;  71.0;eor
         44;2022090505;    3;  15.2;  72.0;eor
         44;2022090506;    3;  15.4;  74.0;eor
         44;2022090507;    3;  16.9;  67.0;eor
         44;2022090508;    3;  19.2;  62.0;eor
         44;2022090509;    3;  22.4;  55.0;eor
         44;2022090510;    3;  23.7;  53.0;eor
         44;2022090511;    3;  25.4;  50.0;eor
         44;2022090512;    3;  26.9;  48.0;eor
         44;2022090513;    3;  28.1;  41.0;eor
         44;2022090514;    3;  28.5;  41.0;eor
         44;2022090515;    3;  28.1;  42.0;eor
         44;2022090516;    3;  27.3;  44.0;eor
         44;2022090517;    3;  26.0;  47.0;eor
         44;2022090518;    3;  24.5;  49.0;eor
         44;2022090519;    3;  23.8;  50.0;eor
         44;2022090520;    3;  22.4;  52.0;eor
         44;2022090521;    3;  21.1;  55.0;eor
         44;2022090522;    3;  20.4;  57.0;eor
         44;2022090523;    3;  19.4;  60.0;eor
         44;2022090600;    3;  19.4;  61.0;eor
         44;2022090601;    3;  18.9;  64.0;eor
         44;2022090602;    3;  18.8;  66.0;eor
         44;2022090603;    3;  18.4;  68.0;eor
         44;2022090604;    3;  17.9;  70.0;eor
         44;2022090605;    3;  17.5;  72.0;eor
         44;2022090606;    3;  17.3;  71.0;eor
         44;2022090607;    3;  17.2;  70.0;eor
         44;2022090608;    3;  17.7;  69.0;eor
         44;2022090609;    3;  18.3;  67.0;eor
         44;2022090610;    3;  18.7;  68.0;eor
         44;2022090611;    3;  21.6;  63.0;eor
         44;2022090612;    3;  24.0;  56.0;eor
         44;2022090613;    3;  24.6;  55.0;eor
         44;2022090614;    3;  25.1;  55.0;eor
         44;2022090615;    3;  24.4;  55.0;eor
         44;2022090616;    3;  23.6;  57.0;eor
         44;2022090617;    3;  22.0;  62.0;eor
         44;2022090618;    3;  20.4;  66.0;eor
         44;2022090619;    3;  19.1;  68.0;eor
         44;2022090620;    3;  18.3;  69.0;eor
         44;2022090621;    3;  17.7;  71.0;eor
         44;2022090622;    3;  16.2;  79.0;eor
         44;2022090623;    3;  16.5;  78.0;eor
         44;2022090700;    3;  16.7;  76.0;eor
         44;2022090701;    3;  16.3;  79.0;eor
         44;2022090702;    3;  16.3;  79.0;eor
         44;2022090703;    3;  16.6;  84.0;eor
         44;2022090704;    3;  15.8;  91.0;eor
         44;2022090705;    3;  15.3;  96.0;eor
         44;2022090706;    3;  15.4;  94.0;eor
         44;2022090707;    3;  16.2;  93.0;eor
         44;2022090708;    3;  18.4;  81.0;eor
         44;2022090709;    3;  21.0;  76.0;eor
         44;2022090710;    3;  21.5;  68.0;eor
         44;2022090711;    3;  22.2;  66.0;eor
         44;2022090712;    3;  21.7;  69.0;eor
         44;2022090713;    3;  22.6;  65.0;eor
         44;2022090714;    3;  24.0;  61.0;eor
         44;2022090715;    3;  23.0;  61.0;eor
         44;2022090716;    3;  23.0;  63.0;eor
         44;2022090717;    3;  23.1;  61.0;eor
         44;2022090718;    3;  19.2;  81.0;eor
         44;2022090719;    3;  17.0;  90.0;eor
         44;2022090720;    3;  15.5;  93.0;eor
         44;2022090721;    3;  14.7;  95.0;eor
         44;2022090722;    3;  13.7;  96.0;eor
         44;2022090723;    3;  13.6;  98.0;eor
         44;2022090800;    3;  13.8; 100.0;eor
         44;2022090801;    3;  13.5; 100.0;eor
         44;2022090802;    3;  12.8; 100.0;eor
         44;2022090803;    3;  12.3;  99.0;eor
         44;2022090804;    3;  12.8;  99.0;eor
         44;2022090805;    3;  13.8; 100.0;eor
         44;2022090806;    3;  14.3;  99.0;eor
         44;2022090807;    3;  15.3;  97.0;eor
         44;2022090808;    3;  16.3;  94.0;eor
         44;2022090809;    3;  16.8;  93.0;eor
         44;2022090810;    3;  16.7;  97.0;eor
         44;2022090811;    3;  16.7;  96.0;eor
         44;2022090812;    3;  16.6;  96.0;eor
         44;2022090813;    3;  16.9;  96.0;eor
         44;2022090814;    3;  16.9;  94.0;eor
         44;2022090815;    3;  17.1;  91.0;eor
         44;2022090816;    3;  17.4;  90.0;eor
         44;2022090817;    3;  17.5;  84.0;eor
         44;2022090818;    3;  15.9;  97.0;eor
         44;2022090819;    3;  15.4;  98.0;eor
         44;2022090820;    3;  14.9;  98.0;eor
         44;2022090821;    3;  15.2;  97.0;eor
         44;2022090822;    3;  14.5;  98.0;eor
         44;2022090823;    3;  13.7;  99.0;eor
         44;2022090900;    3;  12.9;  99.0;eor
         44;2022090901;    3;  13.2;  99.0;eor
         44;2022090902;    3;  12.3; 100.0;eor
         44;2022090903;    3;  12.5; 100.0;eor
         44;2022090904;    3;  13.2;  97.0;eor
         44;2022090905;    3;  13.3;  97.0;eor
         44;2022090906;    3;  13.2;  97.0;eor
         44;2022090907;    3;  15.2;  88.0;eor
         44;2022090908;    3;  17.3;  80.0;eor
         44;2022090909;    3;  18.1;  78.0;eor
         44;2022090910;    3;  19.2;  76.0;eor
         44;2022090911;    3;  19.6;  72.0;eor
         44;2022090912;    3;  20.9;  67.0;eor
         44;2022090913;    3;  19.9;  70.0;eor
         44;2022090914;    3;  17.0;  85.0;eor
         44;2022090915;    3;  16.7;  85.0;eor
         44;2022090916;    3;  17.7;  84.0;eor
         44;2022090917;    3;  16.2;  94.0;eor
         44;2022090918;    3;  15.5;  93.0;eor
         44;2022090919;    3;  14.6;  96.0;eor
         44;2022090920;    3;  14.2;  96.0;eor
         44;2022090921;    3;  13.5;  97.0;eor
         44;2022090922;    3;  13.6;  97.0;eor
         44;2022090923;    3;  13.4;  97.0;eor
         44;2022091000;    3;  13.1;  98.0;eor
         44;2022091001;    3;  13.8;  97.0;eor
         44;2022091002;    3;  14.1;  97.0;eor
         44;2022091003;    3;  13.7;  98.0;eor
         44;2022091004;    3;  13.7;  99.0;eor
         44;2022091005;    3;  14.1;  99.0;eor
         44;2022091006;    3;  14.6;  98.0;eor
         44;2022091007;    3;  15.1;  96.0;eor
         44;2022091008;    3;  15.8;  95.0;eor
         44;2022091009;    3;  16.3;  89.0;eor
         44;2022091010;    3;  17.4;  84.0;eor
         44;2022091011;    3;  17.8;  82.0;eor
         44;2022091012;    3;  18.7;  73.0;eor
         44;2022091013;    3;  19.4;  68.0;eor
         44;2022091014;    3;  19.6;  69.0;eor
         44;2022091015;    3;  19.3;  75.0;eor
         44;2022091016;    3;  19.3;  74.0;eor
         44;2022091017;    3;  19.0;  72.0;eor
         44;2022091018;    3;  16.9;  85.0;eor
         44;2022091019;    3;  15.8;  91.0;eor
         44;2022091020;    3;  14.7;  95.0;eor
         44;2022091021;    3;  14.0;  97.0;eor
         44;2022091022;    3;  13.8;  99.0;eor
         44;2022091023;    3;  13.2;  99.0;eor
         44;2022091100;    3;  13.7; 100.0;eor
         44;2022091101;    3;  13.6; 100.0;eor
         44;2022091102;    3;  13.1; 100.0;eor
         44;2022091103;    3;  12.4; 100.0;eor
         44;2022091104;    3;  12.2; 100.0;eor
         44;2022091105;    3;  12.3; 100.0;eor
         44;2022091106;    3;  13.1; 100.0;eor
         44;2022091107;    3;  13.7; 100.0;eor
         44;2022091108;    3;  14.0;  99.0;eor
         44;2022091109;    3;  15.5;  97.0;eor
         44;2022091110;    3;  16.7;  89.0;eor
         44;2022091111;    3;  18.4;  68.0;eor
         44;2022091112;    3;  19.7;  64.0;eor
         44;2022091113;    3;  21.0;  62.0;eor
         44;2022091114;    3;  21.9;  55.0;eor
         44;2022091115;    3;  21.1;  55.0;eor
         44;2022091116;    3;  20.9;  60.0;eor
         44;2022091117;    3;  19.7;  58.0;eor
         44;2022091118;    3;  17.6;  70.0;eor
         44;2022091119;    3;  14.6;  90.0;eor
         44;2022091120;    3;  12.8;  95.0;eor
         44;2022091121;    3;  11.7;  96.0;eor
         44;2022091122;    3;  11.3;  99.0;eor
         44;2022091123;    3;  10.8;  99.0;eor
         44;2022091200;    3;  10.4; 100.0;eor
         44;2022091201;    3;  10.4; 100.0;eor
         44;2022091202;    3;   9.8; 100.0;eor
         44;2022091203;    3;   9.7; 100.0;eor
         44;2022091204;    3;   9.1; 100.0;eor
         44;2022091205;    3;   9.6; 100.0;eor
         44;2022091206;    3;  10.3;  99.0;eor
         44;2022091207;    3;  13.5;  91.0;eor
         44;2022091208;    3;  16.7;  85.0;eor
         44;2022091209;    3;  18.4;  80.0;eor
         44;2022091210;    3;  18.7;  71.0;eor
         44;2022091211;    3;  20.4;  65.0;eor
         44;2022091212;    3;  21.9;  58.0;eor
         44;2022091213;    3;  22.9;  51.0;eor
         44;2022091214;    3;  22.8;  51.0;eor
         44;2022091215;    3;  23.1;  49.0;eor
         44;2022091216;    3;  22.7;  49.0;eor
         44;2022091217;    3;  22.2;  55.0;eor
         44;2022091218;    3;  17.6;  77.0;eor
         44;2022091219;    3;  16.1;  82.0;eor
         44;2022091220;    3;  15.3;  87.0;eor
         44;2022091221;    3;  15.8;  82.0;eor
         44;2022091222;    3;  15.9;  82.0;eor
         44;2022091223;    3;  15.7;  84.0;eor
         44;2022091300;    3;  16.6;  81.0;eor
         44;2022091301;    3;  15.6;  91.0;eor
         44;2022091302;    3;  15.3;  96.0;eor
         44;2022091303;    3;  15.5;  95.0;eor
         44;2022091304;    3;  15.6;  95.0;eor
         44;2022091305;    3;  15.9;  94.0;eor
         44;2022091306;    3;  16.3;  94.0;eor
         44;2022091307;    3;  16.2;  98.0;eor
         44;2022091308;    3;  16.8;  96.0;eor
         44;2022091309;    3;  16.4;  93.0;eor
         44;2022091310;    3;  18.5;  83.0;eor
         44;2022091311;    3;  20.1;  61.0;eor
         44;2022091312;    3;  20.0;  57.0;eor
         44;2022091313;    3;  21.9;  50.0;eor
         44;2022091314;    3;  21.0;  56.0;eor
         44;2022091315;    3;  21.1;  54.0;eor
         44;2022091316;    3;  19.6;  60.0;eor
         44;2022091317;    3;  17.7;  66.0;eor
         44;2022091318;    3;  15.8;  71.0;eor
         44;2022091319;    3;  14.0;  82.0;eor
         44;2022091320;    3;  11.8;  92.0;eor
         44;2022091321;    3;  11.1;  95.0;eor
         44;2022091322;    3;  12.1;  91.0;eor
         44;2022091323;    3;  12.0;  88.0;eor
         44;2022091400;    3;  10.7;  96.0;eor
         44;2022091401;    3;  11.5;  91.0;eor
         44;2022091402;    3;  11.5;  92.0;eor
         44;2022091403;    3;  11.0;  94.0;eor
         44;2022091404;    3;  11.2;  96.0;eor
         44;2022091405;    3;  11.1;  95.0;eor
         44;2022091406;    3;  10.9;  95.0;eor
         44;2022091407;    3;  12.7;  89.0;eor
         44;2022091408;    3;  14.5;  82.0;eor
         44;2022091409;    3;  17.0;  71.0;eor
         44;2022091410;    3;  18.5;  62.0;eor
         44;2022091411;    3;  17.9;  63.0;eor
         44;2022091412;    3;  18.9;  59.0;eor
         44;2022091413;    3;  19.2;  60.0;eor
         44;2022091414;    3;  19.0;  59.0;eor
         44;2022091415;    3;  18.7;  61.0;eor
         44;2022091416;    3;  18.8;  59.0;eor
         44;2022091417;    3;  17.2;  68.0;eor
         44;2022091418;    3;  14.6;  85.0;eor
         44;2022091419;    3;  13.4;  88.0;eor
         44;2022091420;    3;  13.7;  81.0;eor
         44;2022091421;    3;  11.1;  92.0;eor
